TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,insurancePremium,totalClaimAmount,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,driverAge,timeAsCustomer,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,educationLevel,claimStatus,incidentSeverity,authoritiesInvolved,numBodilyInjuries,policeReportBool,INCIDENT_STATE,INCIDENT_CITY,incidentTime,AGENT_ID,VENDOR_ID
2021-02-10 00:00:00,TXN00006432,A00009463,PLC00002964,2014-06-27,2021-02-06,2021-02-07,Motor,99.55,3000,Jack Baggett,4714 Narrow Lane Road,,Montgomery,AL,36116,455-67-9464,N,34,96,Y,2,L,Mortgage,MI,102498044,RVFH78847440167917,High School,A,Minor Loss,Ambulance,1,0,FL,Panama City,1,AGENT01023,VNDR00506
2021-02-10 00:00:00,TXN00006434,A00007639,PLC00005471,2017-05-28,2021-02-09,2021-02-09,Motor,78.73,3000,Wayne Toussaint,5837 West Evans Drive,,Glendale,AZ,85306,390-76-7147,N,26,42,Y,4,L,Rent,MI,92080180,VXWM35219040157262,Bachelor,A,Total Loss,Police,0,0,MD,Annapolis,17,AGENT00998,VNDR00517
2021-02-10 00:00:00,TXN00006436,A00002872,PLC00009779,2018-04-30,2021-01-25,2021-01-30,Motor,126.54,9000,Michael Crampton,709 Mildred Street,,Montgomery,AL,36104,050-98-5743,Y,54,76,Y,6,L,Rent,LI,63288982,AIIK93927627671132,PhD,A,Total Loss,Ambulance,1,1,DC,Washington,5,AGENT00909,
2021-02-10 00:00:00,TXN00006440,A00009369,PLC00001382,2015-08-19,2021-02-08,2021-02-08,Motor,107.21,2000,Christine Joyce,31130 Meadowbrook Avenue,,Hayward,CA,94544,727-98-2939,Y,49,72,Y,6,M,Rent,MI,125355782,VMAY10042864690891,High School,A,Major Loss,,1,1,AZ,Glendale,15,AGENT00198,VNDR00578
2021-02-10 00:00:00,TXN00006441,A00008821,PLC00000365,2011-07-01,2021-01-27,2021-02-01,Motor,107.19,8000,Mandi West,922 Urciolo Court,,Annapolis,MD,21401,405-43-2169,N,43,72,Y,4,L,Own,LI,50632790,GWQI53873005686858,Bachelor,A,Total Loss,Police,1,1,MA,Brimfield,11,AGENT01168,
2021-02-11 00:00:00,TXN00006463,A00006929,PLC00001776,2010-11-27,2021-01-23,2021-01-28,Motor,94.68,8000,Jason Mchugh,1644 New Jersey Avenue Northwest,,Washington,DC,20001,207-69-2831,Y,63,26,Y,5,H,Own,LI,127751520,BIKO44830882848458,MD,A,Minor Loss,Ambulance,1,1,CT,Manchester,2,AGENT00404,VNDR00043
2021-02-11 00:00:00,TXN00006465,A00007285,PLC00008980,2011-04-02,2021-02-05,2021-02-07,Motor,70.1,8000,Donna Tramonte,65 Hilltop Lane,,McKinleyville,CA,95519,347-40-6505,Y,55,15,Y,6,H,Own,MI,111311206,IKDJ45084788250079,High School,A,Minor Loss,Ambulance,1,1,AR,Fayetteville,11,AGENT00804,VNDR00462
2021-02-11 00:00:00,TXN00006467,A00003609,PLC00001034,2015-04-04,2021-01-22,2021-01-27,Motor,139.43,1000,Bryon Rodriguez,5950 West Missouri Avenue,#148,Glendale,AZ,85301,857-39-8108,N,51,25,Y,4,L,Mortgage,LI,40603373,KKFW21886652411701,Bachelor,A,Minor Loss,Ambulance,1,0,OK,Norman,16,AGENT01095,
2021-02-11 00:00:00,TXN00006470,A00009470,PLC00006645,2012-02-27,2021-02-03,2021-02-06,Motor,137.79,8000,Burton Johnson,152 Teddy Drive,,Union City,CA,94587,473-65-7857,Y,64,74,Y,5,L,Mortgage,LI,13108371,MYFR09530545062912,Bachelor,A,Major Loss,Ambulance,0,1,CO,Arvada,2,AGENT00547,VNDR00372
2021-02-12 00:00:00,TXN00006475,A00009800,PLC00009563,2010-12-29,2021-02-07,2021-02-08,Motor,92.06,4000,Javier Baker,645 Malaga Place,,Panama City Beach,FL,32413,383-41-6290,Y,40,8,N,6,H,Mortgage,LI,103021300,ZDTX27023860541184,High School,D,Major Loss,Ambulance,1,1,AZ,Glendale,1,AGENT00781,VNDR00117
2021-02-12 00:00:00,TXN00006479,A00001699,PLC00002820,2012-07-02,2021-02-03,2021-02-06,Motor,90.25,2000,Bruce Sims,3162 Martin Luther King Junior Boulevard,#2,Fayetteville,AR,72704,137-70-8473,Y,38,103,Y,7,L,Own,MI,26226020,PYTA08005696467715,Bachelor,A,Total Loss,Police,0,1,MD,Crofton,15,AGENT00841,VNDR00537
2021-02-12 00:00:00,TXN00006484,A00008015,PLC00007240,2012-11-09,2021-02-05,2021-02-07,Motor,116.24,3000,John Cardinale,2337 Nebraska Avenue,,Selma,CA,93662,096-27-5547,Y,33,89,Y,2,M,Mortgage,HI,35537205,AQMK52982164149425,College,A,Total Loss,Police,0,0,OK,Oklahoma City,9,AGENT00819,VNDR00240
2021-02-12 00:00:00,TXN00006490,A00004072,PLC00001019,2011-01-14,2021-01-28,2021-02-02,Motor,109.99,5000,Robert Wool,1930 Churchview Court,,Millersville,MD,21108,225-08-2616,Y,48,77,Y,6,M,Own,MI,123682842,FMFJ67395680256390,High School,A,Major Loss,Ambulance,1,0,AZ,Glendale,9,AGENT00195,VNDR00028
2021-02-12 00:00:00,TXN00006492,A00008216,PLC00003993,2015-08-04,2021-02-06,2021-02-08,Motor,135.2,10000,Elizabeth Malveaux,223 Main Street,,Nashville,TN,37213,020-06-0104,Y,63,105,Y,7,L,Mortgage,MI,129894906,VXBP02986415447407,High School,A,Total Loss,Police,1,1,FL,Panama City Beach,7,AGENT00854,VNDR00292
2021-02-12 00:00:00,TXN00006496,A00004881,PLC00002873,2016-12-20,2021-02-07,2021-02-08,Motor,98.66,10000,Cecile Cadiz,190 Church Street,,Burlington,VT,5401,136-19-7519,Y,50,82,Y,7,L,Mortgage,MI,46227533,NXZW39170479241304,Bachelor,D,Major Loss,Police,1,1,CO,Arvada,2,AGENT00974,VNDR00185
2021-02-13 00:00:00,TXN00006502,A00001188,PLC00002153,2010-07-21,2021-02-10,2021-02-10,Motor,124.03,3000,Raymond Picard,174 Village Lake Drive,,Pooler,GA,31322,178-11-0545,Y,53,33,Y,5,L,Rent,HI,19379719,ZAQH53600706462879,High School,A,Minor Loss,Police,1,1,TN,Nashville,8,AGENT00223,VNDR00414
2021-02-13 00:00:00,TXN00006510,A00006884,PLC00000401,2013-11-08,2021-02-07,2021-02-09,Motor,71.51,8000,Hattie Stearns,970 Old Oak Road,,Livermore,CA,94550,259-25-1018,Y,29,64,Y,4,M,Rent,HI,36939682,QLAT69758083465383,Bachelor,A,Total Loss,Other,1,0,VT,Reading,1,AGENT01069,VNDR00555
2021-02-13 00:00:00,TXN00006511,A00002415,PLC00006918,2013-01-30,2021-02-12,2021-02-12,Motor,116.33,1000,Billy Jones,19404 North 77th Avenue,,Glendale,AZ,85308,319-77-0223,Y,43,45,Y,4,M,Rent,LI,100340848,KHHX96524390061511,Masters,A,Minor Loss,,1,1,CT,Manchester,16,AGENT00173,VNDR00142
2021-02-13 00:00:00,TXN00006518,A00005656,PLC00005107,2017-06-26,2021-01-24,2021-01-29,Motor,103.26,4000,Shirley Boltz,5706 Worchester Drive,,Montgomery,AL,36116,051-83-4444,N,25,21,Y,7,L,Own,MI,13511366,LPVI57591805572455,College,A,Total Loss,Ambulance,1,0,AR,Fayetteville,0,AGENT00092,VNDR00047
2021-02-13 00:00:00,TXN00006522,A00006751,PLC00000898,2012-01-14,2021-02-01,2021-02-06,Motor,121.98,1000,Steven Lee,3111 Gentilly Court,,Montgomery,AL,36116,454-28-1790,Y,47,113,Y,4,M,Rent,MI,57168746,GWWK52430768392216,Bachelor,A,Minor Loss,,0,1,MD,Baltimore,3,AGENT00667,VNDR00474
2021-02-13 00:00:00,TXN00006530,A00009616,PLC00007420,2014-09-23,2021-02-08,2021-02-09,Motor,109.43,5000,Margaret Young,2708 Riverview Drive,,Riva,MD,21140,617-24-0336,Y,28,80,N,3,M,Rent,HI,94751378,SVUL61480770583983,College,A,Minor Loss,Other,0,1,TN,Nashville,16,AGENT00870,VNDR00267
2021-02-13 00:00:00,TXN00006532,A00003199,PLC00004728,2012-10-31,2021-01-29,2021-02-03,Motor,108.38,4000,Robin Perez,1040 West 27th Avenue,#APT 000401,Anchorage,AK,99503,625-80-8259,N,31,54,Y,2,L,Own,MI,86376583,IZMN09296854710322,High School,A,Minor Loss,Other,1,1,VT,Burke,13,AGENT00799,
2021-02-14 00:00:00,TXN00006542,A00008351,PLC00001366,2013-02-08,2021-01-28,2021-02-02,Motor,100.74,6000,Lynne Deleon,317 Windsor Road,,Savannah,GA,31419,312-86-3575,Y,26,115,N,6,L,Own,MI,63380990,LKZL57513111854051,High School,A,Total Loss,Police,1,1,CT,Manchester,8,AGENT00004,VNDR00216
2021-02-14 00:00:00,TXN00006548,A00001314,PLC00002725,2011-01-25,2021-02-13,2021-02-13,Motor,92.15,3000,Darrell Billington,105 Gilmore Street,,Glen Burnie,MD,21061,013-57-9009,Y,32,19,Y,6,L,Mortgage,HI,129847212,HRUJ83680675313840,Bachelor,A,Total Loss,Ambulance,1,1,AK,Anchorage,18,AGENT01101,
2021-02-15 00:00:00,TXN00006562,A00005039,PLC00008038,2010-11-29,2021-01-30,2021-02-04,Motor,82.86,9000,Gregory Bronder,3919 Landherr Drive,,Louisville,KY,40299,600-51-0814,Y,64,43,Y,7,M,Rent,MI,50939558,EIXA66911268710129,Bachelor,A,Major Loss,Ambulance,1,1,GA,Savannah,10,AGENT00718,
2021-02-15 00:00:00,TXN00006569,A00003711,PLC00000600,2017-08-24,2021-02-07,2021-02-10,Motor,88.26,10000,Veronica Chirinos,2809 Rowland Avenue,C,Thunderbolt,GA,31404,560-94-9051,N,27,116,Y,6,L,Mortgage,HI,124647297,USFL98795235801292,MD,A,Major Loss,Ambulance,0,0,VT,Colchester,4,AGENT00401,VNDR00503
2021-02-15 00:00:00,TXN00006576,A00003489,PLC00003693,2015-03-12,2021-02-02,2021-02-07,Motor,101.08,2000,Orlando Campagna,4107 East 68th Avenue,APT D,Anchorage,AK,99507,602-41-2568,Y,41,47,Y,4,M,Mortgage,LI,55611350,KSHC25622004513154,Bachelor,A,Major Loss,Ambulance,0,1,FL,Panama City,14,AGENT00803,VNDR00290
2021-02-15 00:00:00,TXN00006579,A00004462,PLC00002371,2019-12-12,2021-02-01,2021-02-06,Motor,109.23,4000,Johnny Gonzales,12061 Johns Road,#APT 000002,Anchorage,AK,99515,294-43-1386,N,58,35,Y,6,M,Rent,MI,59476096,PIBG27989143874019,High School,A,Major Loss,Police,0,1,CA,San Leandro,7,AGENT00935,VNDR00119
2021-02-15 00:00:00,TXN00006581,A00001565,PLC00001384,2012-12-26,2021-02-10,2021-02-11,Motor,93.91,9000,Mary Gibson,354 North University Avenue,,Fayetteville,AR,72701,382-62-0064,Y,34,40,Y,4,M,Own,MI,82659385,REXP84580178599238,High School,A,Total Loss,Ambulance,0,1,AK,Anchorage,17,AGENT00031,VNDR00058
2021-02-15 00:00:00,TXN00006585,A00005635,PLC00004831,2016-06-25,2021-01-28,2021-02-02,Motor,133.12,8000,Mary Turner,1157 1st Street Northwest,,Washington,DC,20001,439-36-2281,Y,43,62,N,7,M,Own,MI,37505963,SQIL61208913424902,Bachelor,A,Minor Loss,Ambulance,1,1,AZ,Glendale,11,AGENT00946,VNDR00503
2021-02-15 00:00:00,TXN00006589,A00001704,PLC00004067,2012-04-09,2021-01-27,2021-02-01,Motor,87.6,1000,Krishna Parker,11300 Lillian Lane,,Anchorage,AK,99515,110-28-6933,Y,64,107,Y,3,M,Own,MI,97327275,UAWF33774235156911,High School,A,Minor Loss,Police,0,1,TN,Nashville,6,AGENT00311,
2021-02-16 00:00:00,TXN00006595,A00002127,PLC00003688,2011-07-29,2021-02-14,2021-02-14,Motor,96.52,1000,Debra Carter,23 Whitcomb Street,,Springfield,VT,5156,679-37-4433,Y,38,111,Y,6,H,Mortgage,LI,24461968,XPMX45970545705214,Bachelor,A,Minor Loss,Other,0,1,MA,Salem,8,AGENT00989,
2021-02-16 00:00:00,TXN00006602,A00002428,PLC00006841,2015-12-23,2021-02-10,2021-02-12,Motor,107.56,2000,Carolyn Contreras,5754 Belleau Drive,,Montgomery,AL,36117,661-34-2289,Y,58,70,Y,3,M,Mortgage,MI,128043871,GLSX48267035665006,High School,D,Minor Loss,,1,1,AL,Montgomery,5,AGENT00765,
2021-02-16 00:00:00,TXN00006614,A00009500,PLC00008140,2010-11-28,2021-02-06,2021-02-09,Motor,106.78,5000,Daniel Johnson,3714 John Mallette Drive,,Nashville,TN,37218,012-29-9418,Y,47,22,Y,2,L,Rent,MI,121613350,DMGP24100294807034,High School,A,Minor Loss,Ambulance,1,0,GA,Savannah,19,AGENT00532,VNDR00279
2021-02-17 00:00:00,TXN00006619,A00002557,PLC00004803,2014-02-26,2021-02-14,2021-02-14,Motor,73.42,6000,Justin Junes,2406 Brighton Drive,,Louisville,KY,40205,691-56-4579,Y,26,43,Y,3,M,Mortgage,LI,122008825,EJRM12950330867748,Bachelor,A,Minor Loss,Police,1,0,AL,Montgomery,5,AGENT01098,VNDR00269
2021-02-17 00:00:00,TXN00006632,A00008541,PLC00006032,2016-07-12,2021-02-04,2021-02-09,Motor,136.94,10000,Isiah Brubaker,1397 Tallac Lane,,Lincoln,CA,95648,713-91-2351,N,49,80,Y,2,L,Rent,MI,16404360,BHNE51880774987244,Masters,A,Total Loss,Ambulance,1,1,AR,Fayetteville,7,AGENT00302,
2021-02-17 00:00:00,TXN00006633,A00000661,PLC00002728,2019-02-20,2021-01-28,2021-02-02,Motor,139.73,4000,Alice Bridges,86 Russell Street,,Manchester,CT,6040,041-51-4022,Y,45,76,Y,4,L,Rent,LI,29829440,MLKA83977569014730,Bachelor,A,Total Loss,Ambulance,0,1,MD,Millersville,7,AGENT00576,
2021-02-17 00:00:00,TXN00006640,A00001860,PLC00002565,2019-04-14,2021-01-29,2021-02-03,Motor,73.25,1000,Charlie Tolley,23480 Abers Avenue,,Port Charlotte,FL,33980,182-08-9344,Y,35,20,Y,3,L,Mortgage,MI,94253795,HRKT16489741456328,High School,A,Minor Loss,Police,1,1,KY,Louisville,7,AGENT00839,VNDR00385
2021-02-18 00:00:00,TXN00006646,A00004602,PLC00002430,2016-06-29,2021-02-03,2021-02-08,Motor,133.87,2000,Patricia Losee,6419 8th Street Northwest,,Washington,DC,20012,378-31-8161,N,30,115,N,4,M,Mortgage,MI,103732369,ISQI47616756583176,Bachelor,A,Total Loss,Ambulance,1,1,CA,Pleasanton,19,AGENT00835,
2021-02-18 00:00:00,TXN00006657,A00007971,PLC00000980,2014-11-01,2021-01-29,2021-02-03,Motor,119.06,10000,Alesia Radcliffe,3701 Lake Towne Drive,,Nashville,TN,37013,323-99-3308,Y,61,93,Y,5,M,Rent,MI,68821409,UCBN56529649043088,Bachelor,A,Minor Loss,Ambulance,0,1,AK,Anchorage,0,AGENT00245,
2021-02-18 00:00:00,TXN00006658,A00004262,PLC00001397,2014-05-03,2021-02-04,2021-02-09,Motor,91.52,4000,John Stringfield,3231 North Kings Cross,,Fayetteville,AR,72703,587-37-6246,N,29,59,N,5,M,Mortgage,MI,22823825,FADL82709009796478,High School,A,Major Loss,Ambulance,1,1,MD,Pasadena,19,AGENT00932,VNDR00008
2021-02-19 00:00:00,TXN00006670,A00001731,PLC00000097,2018-06-23,2021-01-30,2021-02-04,Motor,78.22,7000,Paula Roberts,465 Humboldt Way,,Livermore,CA,94551,142-69-6805,Y,41,13,Y,6,H,Mortgage,MI,129186630,SIXJ31604477425466,Bachelor,A,Major Loss,Police,1,1,CO,Telluride,18,AGENT00658,
2021-02-19 00:00:00,TXN00006685,A00003038,PLC00006397,2019-02-22,2021-02-02,2021-02-07,Motor,87.6,1000,Ruth Gilmore,8 Village Circle,,Randolph,VT,5060,712-52-6197,Y,53,53,Y,7,M,Mortgage,MI,70599457,IUVA04222270584233,College,A,Total Loss,Ambulance,1,1,TN,Goodlettsville,9,AGENT00414,VNDR00583
2021-02-19 00:00:00,TXN00006692,A00000714,PLC00001341,2013-07-09,2021-02-06,2021-02-11,Motor,95.43,7000,William West,4981 Shirley Way,,Livermore,CA,94550,013-04-0575,N,38,47,Y,2,M,Own,HI,109397753,JKLF69419116413193,Bachelor,A,Minor Loss,Ambulance,1,1,GA,Savannah,10,AGENT00514,
2021-02-20 00:00:00,TXN00006700,A00000527,PLC00009397,2016-08-27,2021-02-16,2021-02-17,Motor,78.5,1000,Ora Mcentire,7703 Aragorn Court,,Hanover,MD,21076,458-46-3495,N,38,27,Y,3,L,Own,HI,51876678,HHBO21288677818300,Bachelor,A,Total Loss,,0,0,CT,Manchester,14,AGENT00530,VNDR00284
2021-02-20 00:00:00,TXN00006705,A00003623,PLC00004726,2011-10-08,2021-02-07,2021-02-12,Motor,135.79,5000,Amy Self,802 Virginia Avenue,,Lynn Haven,FL,32444,662-72-0774,Y,51,69,Y,3,M,Own,MI,32340796,DHRO25821588469776,Bachelor,A,Total Loss,Police,0,1,KY,Louisville,16,AGENT00981,VNDR00434
2021-02-20 00:00:00,TXN00006707,A00001599,PLC00007019,2019-08-26,2021-02-08,2021-02-13,Motor,119.96,7000,Jimmy Parnell,146 Walnut Street,,Manchester,CT,6040,613-14-7013,Y,58,60,Y,4,M,Rent,MI,93030223,EWME48351860723525,Masters,A,Total Loss,,1,1,CO,Arvada,14,AGENT00165,VNDR00466
2021-02-20 00:00:00,TXN00006708,A00000772,PLC00000647,2016-01-28,2021-02-03,2021-02-08,Motor,88.79,2000,Debra Ryan,1452 55th Avenue,B,Oakland,CA,94621,632-11-8462,Y,43,100,Y,3,M,Rent,HI,50789452,HOBY02424193174605,PhD,A,Total Loss,,1,1,FL,Panama City,12,AGENT00878,VNDR00574
2021-02-20 00:00:00,TXN00006715,A00005181,PLC00002769,2014-11-06,2021-02-08,2021-02-13,Motor,82.72,3000,Emily Woodby,8820 Culebra Street,,Arvada,CO,80007,724-18-6775,N,54,90,Y,7,M,Rent,MI,87462195,HBBX84769723534839,Bachelor,A,Major Loss,Police,1,1,KY,Louisville,17,AGENT00298,VNDR00286
2021-02-20 00:00:00,TXN00006717,A00000319,PLC00008640,2019-12-31,2021-02-19,2021-02-19,Motor,100.58,3000,Beverly Sanderson,89 Plaistow Road,,Haverhill,MA,1830,824-38-5411,N,57,79,Y,2,M,Rent,HI,18669598,MGJM96989944434652,High School,A,Minor Loss,Police,0,0,CT,Manchester,21,AGENT00116,
2021-02-20 00:00:00,TXN00006718,A00004934,PLC00008458,2017-07-14,2021-02-11,2021-02-14,Motor,121.64,3000,Joseph Allen,1061 Sumatra Street,,Hayward,CA,94544,093-88-7789,N,50,35,Y,7,L,Own,LI,16236651,UNKC62305549202991,Bachelor,A,Minor Loss,Ambulance,0,1,CO,Arvada,4,AGENT00486,VNDR00183
2021-02-21 00:00:00,TXN00006719,A00005668,PLC00001005,2019-10-20,2021-02-17,2021-02-18,Motor,106.34,1000,Tisha Pogozelski,22062 Cameron Street,,Castro Valley,CA,94546,388-02-6997,Y,29,118,N,3,L,Mortgage,MI,87317004,XLSV62657590524643,Masters,A,Total Loss,Police,0,1,CA,Pleasanton,8,AGENT00374,VNDR00211
2021-02-21 00:00:00,TXN00006720,A00004616,PLC00005183,2014-02-16,2021-02-18,2021-02-18,Motor,124.76,6000,Carla Morton,68 Route 66,,,VT,5149,313-08-1939,Y,47,84,Y,6,L,Rent,LI,39329419,SUSY64727897221914,Bachelor,A,Minor Loss,,1,0,CT,Manchester,11,AGENT00099,VNDR00096
2021-02-21 00:00:00,TXN00006726,A00002139,PLC00001385,2011-05-20,2021-02-20,2021-02-20,Motor,100.63,5000,David Ashley,23 Cove Drive,,Savannah,GA,31419,200-83-9833,Y,64,17,Y,7,L,Rent,HI,24167741,DVRW71957298482475,College,A,Total Loss,Ambulance,1,1,CA,Suisun City,23,AGENT00527,VNDR00488
2021-02-21 00:00:00,TXN00006731,A00001444,PLC00001611,2012-04-11,2021-02-08,2021-02-13,Motor,114.78,3000,Gene Turner,3114 West 20th Court,,Panama City,FL,32405,065-23-3232,N,38,20,Y,6,L,Rent,HI,48719104,ZIBS32133223891449,Bachelor,A,Minor Loss,Ambulance,0,0,TN,Nashville,5,AGENT00690,
2021-02-21 00:00:00,TXN00006742,A00007612,PLC00003487,2011-08-08,2021-02-03,2021-02-08,Motor,109.41,4000,Catherine Clark,804 East 7th Court,,Panama City,FL,32401,219-89-8960,N,60,107,Y,5,M,Mortgage,LI,26717089,GWYP27359759423712,Masters,A,Minor Loss,,1,1,FL,Lithia,18,AGENT01040,
2021-02-22 00:00:00,TXN00006753,A00004002,PLC00009915,2013-07-21,2021-02-03,2021-02-08,Motor,93.17,9000,Aaron Mcgrath,150 Meadowview Street,,Marshfield,MA,2050,533-84-9328,Y,30,7,Y,7,M,Mortgage,HI,125663678,RCTF55415582204148,Bachelor,A,Total Loss,,1,1,TN,Nashville,11,AGENT00065,VNDR00535
2021-02-22 00:00:00,TXN00006760,A00000233,PLC00001084,2010-07-01,2021-02-13,2021-02-16,Motor,77.83,1000,Janet Burns,6985 Woodstock Road,,Hartford,VT,5001,401-52-5334,Y,51,50,Y,2,M,Mortgage,MI,50284601,KBCI02563563576940,High School,A,Total Loss,Ambulance,1,1,CT,Manchester,5,AGENT00690,VNDR00033
2021-02-22 00:00:00,TXN00006768,A00004087,PLC00001770,2015-07-16,2021-02-09,2021-02-14,Motor,133.64,9000,Diane Gennaro,40902 Ingersoll Terrace,#APT 205,Fremont,CA,94538,816-77-9026,Y,62,98,Y,4,L,Rent,MI,37739483,FYZA10464003270609,Bachelor,A,Total Loss,Police,0,1,VT,Huntington,18,AGENT01159,VNDR00113
2021-02-22 00:00:00,TXN00006773,A00003806,PLC00007638,2016-08-19,2021-02-13,2021-02-16,Motor,110.22,8000,David Lipscomb,1238 Roanwood Way,,Concord,CA,94521,303-36-4164,Y,56,100,Y,5,L,Mortgage,MI,113102947,TIOO65876212508201,Masters,A,Minor Loss,,1,1,AK,Anchorage,6,AGENT01025,
2021-02-23 00:00:00,TXN00006780,A00008297,PLC00006025,2013-06-01,2021-02-04,2021-02-09,Motor,121.05,6000,Joanna Cambridge,3420 Horseshoe Circle,,Montgomery,AL,36116,179-19-9408,N,28,79,Y,4,M,Rent,HI,55294638,ILCZ76598148743136,High School,A,Total Loss,Ambulance,1,1,CO,Arvada,15,AGENT00674,VNDR00443
2021-02-23 00:00:00,TXN00006781,A00004303,PLC00006577,2013-06-24,2021-02-15,2021-02-18,Motor,118.57,9000,Timothy Lesperance,552 Maynadier Lane,,Crownsville,MD,21032,752-97-0145,N,38,70,Y,5,L,Rent,MI,64912325,NUJR44217574958300,High School,A,Major Loss,Ambulance,0,1,TN,Nashville,4,AGENT00633,VNDR00482
2021-02-23 00:00:00,TXN00006787,A00009529,PLC00004460,2013-12-12,2021-02-16,2021-02-18,Motor,136.87,10000,Carlota Morin,22 Eden Street,,Millis,MA,2054,679-49-3540,Y,25,14,Y,4,L,Own,MI,54003163,ALYP91583069376782,MD,A,Minor Loss,Police,1,1,VT,Lowell,0,AGENT00544,VNDR00275
2021-02-23 00:00:00,TXN00006791,A00004006,PLC00007893,2018-09-19,2021-02-20,2021-02-20,Motor,130.79,9000,Andrew Squires,4725 Royal Oak Drive,,Oklahoma City,OK,73135,194-87-5192,Y,36,43,Y,2,L,Rent,MI,37013675,CGZP43936618752996,Masters,A,Minor Loss,Police,0,1,CA,Oakland,17,AGENT01066,VNDR00587
2021-02-23 00:00:00,TXN00006799,A00002151,PLC00000242,2017-08-14,2021-02-22,2021-02-22,Motor,109.2,3000,Marjorie Mills,5130 Morris Way,,Fremont,CA,94536,055-21-5108,Y,35,97,Y,5,L,Rent,MI,59414427,UKLA57117458020604,High School,A,Total Loss,,0,0,CO,Arvada,18,AGENT00186,VNDR00306
2021-02-23 00:00:00,TXN00006806,A00002803,PLC00001307,2018-07-16,2021-02-17,2021-02-19,Motor,97.96,1000,Bernice Gunn,34 Main Street,#5H,Gardner,MA,1440,301-11-5048,Y,60,9,Y,4,L,Own,MI,127711913,DKAT47145706494659,College,A,Total Loss,Ambulance,1,1,KY,Northfield,15,AGENT00222,
2021-02-23 00:00:00,TXN00006808,A00007959,PLC00003095,2016-01-10,2021-02-15,2021-02-18,Motor,97.38,8000,Teresa Dingmann,615 Q Street Northwest,,Washington,DC,20001,891-77-0180,Y,40,19,N,5,H,Rent,LI,16711134,DLSV76582604916000,Bachelor,A,Major Loss,,1,1,FL,Panama City Beach,12,AGENT00842,VNDR00437
2021-02-24 00:00:00,TXN00006816,A00002253,PLC00008235,2018-07-06,2021-02-16,2021-02-19,Motor,115.95,1000,Carl White,369 Ruth Avenue,,Mountain View,CA,94043,681-15-5557,Y,54,45,Y,3,L,Rent,MI,69735426,MALQ44440283688219,Bachelor,D,Total Loss,Other,1,1,AK,Anchorage,13,AGENT01099,
2021-02-24 00:00:00,TXN00006819,A00003513,PLC00008990,2014-02-03,2021-02-06,2021-02-11,Motor,138.41,8000,Diana Kiser,311 Oak Street,,Manchester,CT,6040,889-75-9433,N,60,47,Y,2,L,Mortgage,LI,99331049,PUVJ87042477710748,Bachelor,A,Total Loss,,1,0,DC,Washington,14,AGENT00268,VNDR00019
2021-02-24 00:00:00,TXN00006832,A00001508,PLC00009605,2013-01-21,2021-02-12,2021-02-17,Motor,76.35,10000,Loyd Fuller,1816 14th Avenue,,Nashville,TN,37208,447-16-5260,N,27,86,N,4,H,Own,HI,60555210,PFST18812368464262,MD,A,Major Loss,Ambulance,1,0,VT,Woodbury,20,AGENT00664,VNDR00098
2021-02-24 00:00:00,TXN00006834,A00003129,PLC00003334,2011-05-17,2021-02-07,2021-02-12,Motor,133.78,3000,Shirley Batchelor,2220 Kirk Avenue,,Nashville,TN,37218,786-86-8958,Y,25,80,Y,3,M,Rent,MI,37349572,JJWB18140722002578,MD,A,Major Loss,Police,1,1,CA,Rancho Cordova,1,AGENT00859,VNDR00458
2021-02-25 00:00:00,TXN00006837,A00004255,PLC00003743,2016-12-27,2021-02-20,2021-02-21,Motor,123.06,1000,Caroline Smith,2024 Merrily Drive,,Montgomery,AL,36111,143-94-6040,N,47,117,Y,6,M,Own,MI,126355820,AIMT50074527617124,Masters,A,Total Loss,Ambulance,1,1,MD,Baltimore,4,AGENT00057,
2021-02-25 00:00:00,TXN00006838,A00009815,PLC00003644,2015-09-10,2021-02-08,2021-02-13,Motor,114.35,9000,Debra Long,6228 West Larkspur Drive,,Glendale,AZ,85304,033-36-0438,N,32,6,Y,7,L,Rent,HI,40986595,MWRA98653914830122,PhD,A,Minor Loss,,1,1,CO,Arvada,22,AGENT00932,VNDR00549
2021-02-25 00:00:00,TXN00006846,A00004376,PLC00004999,2013-08-04,2021-02-24,2021-02-24,Motor,126.03,6000,Kathy Harvey,984 Greendale Avenue,,Needham,MA,2492,266-91-2567,Y,49,76,Y,5,L,Own,HI,105544254,ZJME33921568800548,PhD,A,Major Loss,Ambulance,1,1,FL,Panama City,16,AGENT01144,VNDR00482
2021-02-25 00:00:00,TXN00006847,A00008063,PLC00004443,2011-11-23,2021-02-17,2021-02-20,Motor,118.53,9000,Frances Rivera,249 Yellow Leaf Circle,,Anchorage,AK,99504,279-06-4298,Y,28,77,Y,3,L,Rent,MI,69004872,RBRX66522444406659,High School,A,Major Loss,Ambulance,1,1,CO,Arvada,4,AGENT00035,VNDR00284
